ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
716091,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,6000,sedan,3,1,1
528001,65+,female,majority,30y+,high school,middle class,0.511758651,0,before 2015,1,1,10238,10000,sedan,2,1,4
438788,65+,female,majority,20-29y,high school,middle class,0.522800161,1,after 2015,0,1,10238,13000,sedan,2,0,1
260851,65+,male,majority,0-9y,university,upper class,0.49905524,1,before 2015,0,1,10238,11000,sedan,0,0,0
868143,16-25,male,majority,0-9y,high school,middle class,0.568797427,0,before 2015,1,0,32765,12000,sedan,0,0,0
709357,40-64,female,majority,10-19y,university,upper class,0.769706028,1,before 2015,1,1,10238,15000,sedan,1,0,0
209441,26-39,female,majority,0-9y,none,working class,0.375248234,1,before 2015,1,1,10238,13000,sedan,0,0,0
106270,26-39,female,majority,0-9y,university,upper class,,1,before 2015,1,0,32765,10000,sports car,0,0,0
18293,16-25,male,majority,0-9y,high school,poverty,0.275661767,0,before 2015,0,0,32765,,sedan,0,0,0
209518,40-64,female,majority,0-9y,high school,upper class,0.468004578,1,before 2015,1,1,32765,7000,sedan,0,0,0
842504,65+,female,majority,10-19y,university,upper class,0.645586128,1,after 2015,1,1,10238,11000,sedan,2,0,1
785920,40-64,female,majority,0-9y,high school,working class,0.326032984,0,after 2015,0,0,32765,11000,sedan,0,0,0
120348,65+,female,majority,20-29y,high school,upper class,0.651914342,0,before 2015,1,1,10238,8000,sedan,3,0,2
550531,65+,female,majority,30y+,high school,upper class,0.506684611,1,before 2015,1,1,10238,9000,sedan,0,0,5
756417,40-64,female,majority,20-29y,university,upper class,0.563812463,1,before 2015,1,1,92101,13000,sedan,0,0,1
579525,40-64,male,majority,20-29y,university,upper class,0.751066844,1,before 2015,1,1,10238,9000,sports car,1,1,2
967747,26-39,female,majority,0-9y,high school,working class,0.398731354,0,before 2015,0,1,10238,12000,sedan,0,0,0
963857,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,0,1,10238,12000,sedan,0,0,1
722581,40-64,male,majority,20-29y,high school,middle class,,1,before 2015,0,1,32765,4000,sedan,15,2,6
477129,26-39,male,majority,0-9y,none,poverty,0.43440168,0,before 2015,0,0,92101,15000,sedan,0,0,0
215537,16-25,female,majority,0-9y,high school,working class,0.509238108,0,after 2015,1,0,10238,,sedan,0,0,0
203357,40-64,male,majority,20-29y,university,middle class,0.330887247,1,before 2015,1,0,32765,11000,sedan,12,0,2
315405,65+,female,majority,30y+,university,upper class,,1,before 2015,1,1,10238,10000,sedan,4,1,6
390289,26-39,male,majority,10-19y,none,poverty,0.291829033,0,before 2015,1,1,32765,10000,sedan,1,0,1
178836,40-64,female,majority,10-19y,high school,middle class,0.577989111,1,before 2015,0,1,10238,13000,sedan,0,0,0
469772,16-25,male,majority,0-9y,university,working class,0.525150302,0,before 2015,0,1,32765,8000,sedan,0,0,0
73606,40-64,male,majority,20-29y,high school,middle class,0.708771641,1,after 2015,1,1,10238,13000,sedan,1,0,4
66601,26-39,female,majority,0-9y,high school,upper class,0.67798368,0,after 2015,0,1,10238,15000,sedan,0,0,0
672971,65+,male,majority,30y+,high school,middle class,0.599860891,1,after 2015,1,1,10238,8000,sedan,4,1,5
111201,65+,male,majority,20-29y,university,upper class,0.55682153,1,after 2015,1,1,32765,8000,sedan,8,2,4
208114,16-25,male,majority,0-9y,none,poverty,0.300736541,0,before 2015,0,0,10238,15000,sedan,0,0,0
404131,26-39,female,minority,10-19y,none,poverty,0.421708326,1,before 2015,0,0,10238,17000,sedan,0,0,1
183837,65+,female,majority,20-29y,university,upper class,0.51725784,1,before 2015,1,1,10238,13000,sedan,1,0,0
364406,40-64,male,majority,20-29y,university,upper class,,0,after 2015,0,1,10238,12000,sedan,2,0,6
292035,26-39,female,majority,0-9y,university,working class,0.387867467,1,before 2015,1,1,32765,9000,sedan,0,0,0
86029,26-39,female,majority,10-19y,university,upper class,0.701763534,1,before 2015,1,1,10238,8000,sedan,0,0,0
756320,65+,male,majority,30y+,high school,upper class,0.554855358,1,after 2015,1,1,92101,13000,sedan,3,1,1
696589,26-39,male,majority,10-19y,university,upper class,0.499633769,1,after 2015,1,1,10238,,sedan,1,1,3
457861,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,15000,sedan,0,0,0
941602,16-25,male,minority,0-9y,high school,working class,0.380062143,1,before 2015,0,0,10238,16000,sedan,0,0,0
43075,40-64,male,majority,20-29y,university,middle class,0.601290466,1,before 2015,1,1,10238,9000,sedan,2,0,3
91798,40-64,female,majority,0-9y,university,upper class,0.495367977,1,before 2015,0,1,10238,8000,sedan,0,0,0
692983,26-39,female,majority,0-9y,high school,working class,0.478691098,1,before 2015,1,0,10238,16000,sedan,0,0,0
710197,40-64,male,majority,20-29y,high school,middle class,0.404284368,1,before 2015,1,1,92101,13000,sedan,0,1,2
706607,26-39,male,majority,10-19y,none,working class,0.378046379,0,after 2015,0,0,10238,13000,sedan,2,1,3
839869,40-64,female,majority,20-29y,high school,upper class,0.663833995,0,before 2015,0,0,10238,19000,sedan,1,0,2
568720,40-64,female,majority,0-9y,university,middle class,,1,before 2015,1,1,10238,11000,sedan,0,0,0
109870,65+,female,majority,0-9y,high school,upper class,0.56146223,1,after 2015,1,1,32765,4000,sedan,0,0,0
800779,26-39,female,majority,10-19y,university,working class,0.277280145,1,before 2015,0,0,10238,16000,sedan,0,1,0
424112,65+,female,majority,30y+,university,upper class,0.681956752,1,after 2015,0,1,10238,11000,sedan,6,0,1
245774,40-64,male,majority,20-29y,university,middle class,0.473143581,1,before 2015,0,1,10238,10000,sedan,3,0,6
907904,16-25,female,majority,0-9y,none,poverty,0.484204334,0,before 2015,0,1,10238,12000,sedan,0,0,0
912419,40-64,female,majority,10-19y,none,middle class,0.589816452,1,before 2015,1,1,10238,12000,sedan,1,0,0
49143,26-39,male,majority,10-19y,university,upper class,0.604953798,1,after 2015,0,1,10238,14000,sedan,1,1,0
389090,26-39,female,majority,10-19y,none,working class,0.573028168,1,before 2015,1,0,92101,,sedan,0,0,0
64244,26-39,female,majority,10-19y,none,working class,0.365286636,1,after 2015,0,0,32765,12000,sedan,1,0,1
946118,16-25,female,majority,0-9y,none,poverty,0.319476469,0,before 2015,0,0,10238,,sedan,0,0,0
718508,26-39,male,majority,10-19y,high school,middle class,0.721755235,0,after 2015,1,0,10238,10000,sedan,1,0,2
44221,26-39,male,majority,10-19y,university,middle class,0.418078784,1,after 2015,0,1,10238,12000,sedan,2,0,0
184419,65+,male,majority,0-9y,high school,upper class,0.711597658,1,before 2015,1,1,32765,6000,sedan,0,0,0
582054,40-64,female,majority,20-29y,high school,middle class,0.633884405,1,after 2015,0,1,10238,11000,sedan,1,1,0
564116,40-64,male,majority,20-29y,university,upper class,0.526146303,1,before 2015,1,1,10238,6000,sedan,9,1,6
616000,65+,male,minority,30y+,university,upper class,0.589621989,1,after 2015,1,1,10238,12000,sedan,1,0,4
926334,40-64,female,majority,0-9y,high school,working class,0.393324353,1,before 2015,0,1,10238,12000,sedan,0,0,0
105174,26-39,female,majority,0-9y,university,middle class,0.518066601,1,before 2015,1,0,10238,13000,sedan,0,0,0
538631,16-25,female,majority,0-9y,none,working class,0.357545865,1,before 2015,1,1,32765,7000,sedan,0,0,0
627921,16-25,male,minority,0-9y,university,working class,0.412721534,1,before 2015,1,0,32765,12000,sedan,0,0,0
256276,40-64,female,majority,0-9y,none,middle class,0.490174389,0,before 2015,0,0,32765,11000,sedan,0,0,0
230441,26-39,female,majority,0-9y,high school,poverty,0.364243228,1,after 2015,0,1,10238,14000,sedan,0,0,0
460018,16-25,male,majority,0-9y,none,poverty,0.327273335,1,after 2015,0,0,10238,16000,sedan,0,0,0
57578,40-64,male,majority,10-19y,university,upper class,0.72199153,1,before 2015,1,1,10238,11000,sedan,4,0,4
143159,26-39,female,majority,10-19y,high school,working class,,0,after 2015,0,1,10238,,sedan,1,0,0
967436,40-64,female,majority,20-29y,university,upper class,0.68770531,1,after 2015,1,1,10238,9000,sedan,3,0,1
989398,40-64,male,majority,20-29y,high school,middle class,0.605459552,1,before 2015,1,1,10238,,sedan,2,0,3
338816,40-64,male,majority,20-29y,high school,middle class,0.57016587,1,before 2015,0,0,10238,18000,sedan,1,1,4
774925,26-39,female,majority,10-19y,high school,working class,0.314879729,1,before 2015,0,1,10238,11000,sedan,0,0,1
259369,16-25,female,majority,0-9y,high school,poverty,0.510357954,0,before 2015,1,0,10238,14000,sedan,0,0,0
859256,65+,female,majority,30y+,university,middle class,0.641599291,1,before 2015,1,1,10238,13000,sedan,0,0,0
205125,40-64,male,majority,10-19y,university,middle class,,1,before 2015,0,1,32765,10000,sedan,2,0,0
578232,65+,male,majority,30y+,high school,middle class,,0,before 2015,0,1,32765,11000,sedan,2,0,0
396832,16-25,male,majority,0-9y,university,working class,0.472835981,1,before 2015,0,0,10238,13000,sedan,0,0,0
988193,16-25,male,majority,0-9y,university,middle class,0.597581414,0,after 2015,0,1,10238,11000,sedan,0,0,0
919194,65+,male,majority,30y+,high school,middle class,0.538439933,1,before 2015,1,1,10238,11000,sedan,8,0,3
905984,65+,female,majority,30y+,high school,upper class,0.606107064,1,after 2015,0,1,10238,12000,sedan,4,0,1
144603,40-64,male,majority,20-29y,university,upper class,0.345183037,1,after 2015,0,1,10238,15000,sedan,0,0,0
97442,26-39,male,majority,0-9y,university,middle class,,0,after 2015,0,0,10238,15000,sedan,0,0,0
838106,26-39,female,majority,10-19y,high school,upper class,0.54464545,1,before 2015,1,1,10238,,sedan,0,0,0
863765,65+,female,majority,10-19y,university,upper class,0.58121959,0,before 2015,1,1,32765,9000,sedan,4,1,0
766660,26-39,female,majority,10-19y,high school,poverty,0.332932446,0,before 2015,0,1,10238,12000,sedan,0,0,1
246688,26-39,female,majority,0-9y,high school,middle class,0.5269726,1,before 2015,1,0,32765,9000,sedan,0,0,0
105220,40-64,female,majority,0-9y,none,working class,0.495865292,0,after 2015,1,0,10238,13000,sedan,0,0,0
70559,26-39,male,majority,10-19y,none,poverty,0.321641222,0,before 2015,0,1,10238,10000,sedan,1,0,2
150039,40-64,female,majority,20-29y,high school,working class,0.480783632,0,before 2015,0,1,10238,,sedan,3,1,4
755650,65+,female,majority,30y+,high school,upper class,0.586129676,1,after 2015,1,1,10238,10000,sedan,5,2,1
713565,26-39,male,minority,10-19y,university,working class,0.456362965,0,before 2015,1,1,10238,9000,sedan,1,0,1
382661,65+,female,majority,30y+,university,upper class,0.6034148,1,before 2015,1,1,10238,5000,sedan,4,1,1
329019,16-25,male,majority,0-9y,high school,poverty,0.2510367,0,before 2015,0,0,10238,14000,sedan,0,0,0
325157,16-25,female,majority,0-9y,none,poverty,0.351059382,0,after 2015,0,0,10238,16000,sedan,0,0,0
351086,65+,female,majority,10-19y,high school,middle class,0.401791817,1,before 2015,0,1,10238,11000,sedan,1,0,1
916877,40-64,female,majority,0-9y,university,upper class,0.462917903,1,before 2015,0,1,92101,13000,sedan,0,0,0
592421,16-25,female,majority,0-9y,high school,middle class,0.584410231,1,before 2015,1,1,10238,14000,sedan,0,0,0
79334,40-64,male,majority,10-19y,university,upper class,0.66217415,1,after 2015,0,1,10238,13000,sedan,1,0,1
107434,26-39,female,majority,10-19y,university,upper class,0.686809681,1,before 2015,1,1,10238,10000,sedan,0,0,2
352278,16-25,female,minority,0-9y,none,poverty,0.444005462,0,before 2015,1,0,10238,16000,sedan,0,0,0
635281,65+,female,majority,30y+,high school,upper class,0.783730686,0,before 2015,1,1,10238,8000,sedan,0,0,0
609931,40-64,female,majority,20-29y,none,middle class,0.406093148,1,before 2015,1,0,32765,14000,sedan,2,1,0
28477,40-64,male,majority,20-29y,high school,working class,,0,before 2015,0,1,10238,12000,sedan,3,0,6
479439,40-64,female,majority,20-29y,high school,working class,,0,after 2015,1,1,10238,12000,sedan,2,0,0
593321,26-39,male,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,11000,sedan,2,0,1
234077,26-39,female,minority,10-19y,none,working class,0.510382825,0,before 2015,1,1,10238,8000,sedan,1,1,0
220413,40-64,female,majority,20-29y,high school,upper class,0.664114172,1,before 2015,1,1,32765,8000,sedan,4,0,2
708052,65+,female,majority,30y+,high school,middle class,0.467652888,1,after 2015,0,1,10238,11000,sedan,3,0,3
470782,26-39,male,majority,10-19y,high school,middle class,0.410066848,1,before 2015,1,1,10238,12000,sedan,1,0,3
347235,16-25,female,majority,0-9y,high school,poverty,0.169406553,0,before 2015,0,0,10238,14000,sedan,0,0,0
46195,40-64,male,majority,20-29y,university,upper class,0.753854904,1,after 2015,0,1,10238,12000,sedan,2,3,0
392766,65+,female,majority,30y+,high school,upper class,0.70898411,1,before 2015,0,1,32765,12000,sedan,7,2,0
617236,65+,male,majority,20-29y,high school,working class,0.314036658,1,before 2015,1,1,10238,13000,sports car,3,1,3
397198,26-39,male,majority,0-9y,university,upper class,0.445637421,1,before 2015,0,0,10238,15000,sedan,0,0,0
142274,65+,male,majority,20-29y,university,upper class,0.538423702,1,before 2015,1,1,10238,12000,sedan,1,1,2
788520,26-39,female,majority,10-19y,high school,upper class,0.680063252,1,before 2015,0,1,10238,12000,sedan,0,1,0
228270,65+,female,majority,30y+,high school,upper class,0.625255105,0,after 2015,1,1,32765,5000,sedan,2,1,1
441183,26-39,female,majority,10-19y,high school,middle class,0.578908639,1,before 2015,0,1,10238,9000,sports car,0,1,1
172025,26-39,female,minority,0-9y,none,working class,0.490568643,1,before 2015,0,1,10238,13000,sedan,0,0,0
973588,40-64,female,majority,20-29y,university,upper class,0.723589242,1,after 2015,0,0,10238,12000,sedan,1,0,0
920305,40-64,female,majority,0-9y,university,upper class,0.747780763,1,after 2015,0,1,92101,12000,sedan,0,0,0
479156,65+,male,majority,10-19y,university,upper class,0.633125378,1,before 2015,1,1,32765,9000,sedan,4,1,3
72382,40-64,male,majority,20-29y,high school,working class,0.427560835,0,before 2015,0,1,10238,14000,sedan,0,0,1
532542,16-25,male,majority,0-9y,none,poverty,0.171946147,1,before 2015,0,0,21217,,sedan,0,0,0
420705,40-64,female,majority,20-29y,high school,working class,0.41758591,0,before 2015,0,0,10238,17000,sedan,1,0,1
683632,65+,male,majority,30y+,none,middle class,0.433578827,0,before 2015,1,1,32765,9000,sedan,10,1,5
934994,40-64,female,majority,20-29y,high school,upper class,,1,before 2015,1,1,10238,10000,sedan,2,1,0
559747,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,16000,sedan,0,0,0
345626,26-39,male,majority,10-19y,high school,poverty,0.293944271,0,before 2015,0,0,10238,15000,sedan,0,0,1
199651,16-25,male,majority,0-9y,high school,working class,0.366766878,1,before 2015,0,1,32765,,sedan,0,0,0
698069,26-39,female,majority,10-19y,university,middle class,0.75370683,1,before 2015,0,0,92101,14000,sedan,0,0,1
427399,65+,female,majority,30y+,high school,upper class,0.565374,1,before 2015,1,1,32765,8000,sports car,11,1,0
208179,40-64,male,majority,20-29y,university,upper class,0.699206803,1,before 2015,1,1,32765,9000,sedan,4,2,0
144092,40-64,female,majority,0-9y,high school,middle class,0.675901419,0,before 2015,0,0,21217,15000,sedan,0,0,0
806915,40-64,male,majority,20-29y,university,upper class,0.581944875,1,after 2015,0,0,10238,16000,sedan,0,0,1
746285,65+,male,majority,30y+,university,upper class,0.557993853,1,after 2015,1,1,32765,8000,sedan,11,2,0
267864,26-39,female,minority,10-19y,high school,working class,,0,before 2015,0,0,32765,12000,sedan,1,0,0
16453,65+,female,majority,0-9y,none,working class,0.576121835,0,before 2015,1,0,92101,13000,sedan,0,0,0
909598,26-39,male,majority,10-19y,none,poverty,0.200054406,0,before 2015,0,0,10238,13000,sedan,3,1,1
874042,16-25,female,majority,0-9y,high school,poverty,0.287708192,0,before 2015,0,0,10238,16000,sedan,0,0,0
395393,40-64,female,majority,10-19y,none,upper class,0.547934493,1,before 2015,0,0,32765,10000,sedan,2,0,0
866220,26-39,female,majority,10-19y,high school,upper class,0.566009506,1,before 2015,0,1,10238,12000,sedan,1,0,1
566194,16-25,male,majority,0-9y,high school,poverty,0.294247634,1,before 2015,0,0,10238,15000,sports car,0,0,0
713543,16-25,male,majority,0-9y,high school,middle class,0.528252124,1,before 2015,0,0,10238,14000,sedan,0,0,0
261544,65+,female,majority,30y+,university,upper class,0.624732579,1,after 2015,1,1,10238,11000,sports car,1,1,1
726814,26-39,female,minority,10-19y,high school,poverty,,0,before 2015,0,1,32765,7000,sedan,1,0,2
791350,26-39,male,majority,10-19y,high school,middle class,,1,after 2015,0,1,10238,14000,sedan,2,0,2
824388,26-39,female,majority,10-19y,university,upper class,0.764539147,1,before 2015,0,1,32765,7000,sedan,5,0,1
22674,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,15000,sedan,0,0,0
667200,16-25,female,majority,0-9y,high school,middle class,0.535817585,0,before 2015,1,0,10238,15000,sedan,0,0,0
305899,26-39,female,majority,10-19y,high school,poverty,0.360798534,1,before 2015,0,0,10238,16000,sedan,0,0,0
203295,16-25,male,majority,0-9y,high school,middle class,0.492567618,1,before 2015,0,0,32765,,sedan,0,0,0
810070,26-39,male,majority,10-19y,university,working class,,1,before 2015,0,1,92101,13000,sedan,0,1,3
428019,26-39,female,majority,0-9y,university,middle class,0.67493464,0,after 2015,1,0,10238,,sedan,0,0,0
393296,26-39,male,majority,10-19y,none,poverty,0.359349014,0,before 2015,0,1,10238,13000,sedan,5,1,2
663564,16-25,female,majority,0-9y,none,poverty,0.369846035,0,before 2015,0,0,10238,14000,sedan,0,0,0
51511,65+,female,majority,10-19y,university,upper class,0.77258424,0,before 2015,0,1,10238,16000,sedan,1,0,0
211111,40-64,female,minority,0-9y,university,upper class,0.620805052,1,after 2015,1,1,10238,13000,sedan,0,0,0
259300,40-64,female,majority,20-29y,high school,middle class,0.537757169,1,before 2015,1,1,32765,11000,sedan,2,0,0
777000,40-64,female,majority,20-29y,university,upper class,0.582355999,1,after 2015,1,1,10238,12000,sedan,0,0,0
361187,40-64,male,majority,20-29y,high school,middle class,0.635082135,1,before 2015,1,1,10238,,sedan,2,0,3
637214,26-39,male,majority,10-19y,high school,upper class,0.694486807,1,after 2015,1,1,10238,12000,sedan,2,0,2
708283,26-39,female,majority,0-9y,none,poverty,0.292192149,0,after 2015,0,1,10238,12000,sedan,0,0,0
691130,65+,male,majority,20-29y,university,upper class,0.640621307,1,before 2015,1,1,10238,12000,sedan,4,0,3
221484,26-39,male,minority,10-19y,university,upper class,,1,after 2015,1,1,32765,11000,sedan,2,1,2
949343,26-39,female,majority,10-19y,high school,working class,0.36887059,1,before 2015,0,0,10238,13000,sedan,0,0,0
477517,26-39,male,majority,10-19y,university,middle class,0.389788399,1,after 2015,0,1,10238,15000,sedan,0,0,0
981659,26-39,female,minority,10-19y,high school,middle class,0.596611035,1,after 2015,0,1,10238,,sedan,0,0,1
327169,40-64,female,minority,20-29y,high school,upper class,0.663663073,1,after 2015,1,1,10238,8000,sedan,2,0,5
3038,26-39,female,majority,10-19y,high school,working class,0.375282549,1,after 2015,0,0,21217,16000,sedan,0,1,0
976721,40-64,female,majority,20-29y,university,upper class,0.651812192,1,after 2015,1,1,10238,7000,sedan,2,0,4
315150,26-39,female,majority,10-19y,high school,poverty,0.243878276,1,before 2015,0,1,10238,,sedan,0,0,0
613650,16-25,female,majority,0-9y,university,upper class,0.653114566,1,before 2015,0,0,32765,10000,sedan,0,0,0
824647,26-39,female,majority,10-19y,high school,poverty,0.423379549,1,before 2015,0,0,10238,,sedan,0,0,1
519722,65+,female,majority,30y+,high school,upper class,,0,before 2015,0,1,10238,12000,sedan,2,1,5
606934,65+,male,majority,30y+,university,middle class,0.487716371,1,before 2015,1,1,10238,14000,sedan,1,1,2
176701,65+,female,majority,30y+,high school,upper class,0.734716861,1,before 2015,0,1,92101,14000,sedan,4,0,2
315996,16-25,female,majority,0-9y,university,middle class,0.542696375,1,before 2015,0,0,10238,,sedan,0,0,0
92066,40-64,female,majority,20-29y,high school,working class,0.432607231,1,before 2015,1,1,10238,11000,sedan,0,0,1
786751,16-25,female,majority,0-9y,high school,working class,0.40824899,0,before 2015,1,1,92101,11000,sports car,0,0,0
469570,26-39,female,majority,10-19y,high school,upper class,0.713974629,1,before 2015,0,1,10238,11000,sedan,0,0,0
193047,26-39,male,majority,10-19y,university,middle class,0.474442482,1,before 2015,0,1,10238,16000,sedan,0,0,2
16596,40-64,male,majority,20-29y,university,upper class,,1,before 2015,1,0,10238,17000,sedan,1,0,1
457497,40-64,male,majority,20-29y,university,upper class,0.609711032,1,after 2015,1,1,10238,,sedan,5,0,4
158868,40-64,male,minority,20-29y,high school,middle class,0.577784789,0,before 2015,0,1,10238,12000,sedan,3,2,2
618377,40-64,female,majority,10-19y,university,middle class,0.504582828,1,before 2015,1,1,32765,9000,sedan,1,0,1
528757,16-25,male,minority,0-9y,university,middle class,0.340346171,1,after 2015,0,0,10238,12000,sedan,0,0,0
830400,65+,male,majority,30y+,university,upper class,,1,before 2015,0,1,10238,15000,sedan,1,0,3
894394,16-25,male,majority,0-9y,high school,middle class,0.533772266,0,before 2015,0,1,10238,13000,sedan,0,0,0
437274,26-39,male,majority,0-9y,university,upper class,0.636682818,0,after 2015,1,1,32765,10000,sedan,0,0,0
199021,40-64,male,majority,20-29y,university,upper class,0.45444692,1,before 2015,0,1,10238,15000,sedan,2,0,1
168157,26-39,female,majority,10-19y,high school,poverty,0.512000821,0,before 2015,1,0,32765,11000,sedan,3,0,0
854391,40-64,female,minority,20-29y,none,working class,0.364413866,0,before 2015,1,1,10238,7000,sedan,0,0,1
241375,65+,female,majority,10-19y,university,upper class,0.857357001,0,before 2015,1,1,21217,9000,sedan,1,1,2
692460,26-39,male,majority,10-19y,none,middle class,0.5037687,0,before 2015,0,1,92101,,sedan,0,0,1
95758,26-39,male,minority,10-19y,none,middle class,0.535622683,1,after 2015,1,1,10238,9000,sedan,2,0,1
367304,65+,male,majority,30y+,university,upper class,0.670008178,1,before 2015,0,1,10238,11000,sedan,1,0,5
887498,40-64,female,majority,20-29y,university,upper class,0.708611761,1,before 2015,0,1,10238,9000,sedan,1,0,0
530813,40-64,female,majority,10-19y,university,middle class,0.641720248,0,before 2015,1,1,10238,10000,sedan,0,0,0
830031,40-64,female,majority,0-9y,university,middle class,0.450489139,1,before 2015,1,1,10238,12000,sedan,0,0,0
204523,16-25,male,majority,0-9y,university,working class,0.457898065,0,before 2015,0,1,10238,13000,sedan,0,0,0
608476,26-39,female,majority,0-9y,university,working class,0.294776652,0,before 2015,1,1,32765,11000,sedan,0,0,0
45047,26-39,female,majority,10-19y,high school,working class,0.470266773,1,before 2015,0,1,10238,8000,sedan,1,0,0
79370,26-39,male,majority,10-19y,none,working class,0.344813844,1,before 2015,0,1,10238,14000,sedan,2,0,1
705399,40-64,female,majority,10-19y,university,upper class,0.552018389,1,after 2015,0,0,10238,13000,sedan,0,0,0
156210,26-39,female,majority,10-19y,high school,working class,0.425281155,0,after 2015,1,1,10238,14000,sedan,0,0,0
967355,26-39,female,majority,10-19y,none,working class,0.595181084,0,before 2015,1,1,10238,12000,sedan,2,0,0
850182,40-64,male,majority,0-9y,high school,middle class,0.600455164,1,before 2015,1,0,32765,12000,sedan,0,0,0
824222,65+,male,minority,30y+,university,upper class,0.683071668,1,before 2015,1,1,32765,6000,sedan,8,0,4
432313,16-25,female,minority,0-9y,none,working class,0.59344414,0,before 2015,0,1,10238,,sedan,0,0,0
70882,16-25,male,majority,0-9y,high school,poverty,,1,before 2015,0,0,10238,13000,sedan,0,0,0
680648,40-64,female,majority,0-9y,none,poverty,0.411260734,0,before 2015,1,1,10238,11000,sedan,0,0,0
504743,26-39,female,majority,10-19y,high school,middle class,0.486248567,1,before 2015,0,0,10238,9000,sedan,1,0,0
170462,40-64,male,majority,10-19y,university,upper class,0.663135093,1,before 2015,1,0,10238,12000,sedan,1,1,2
930070,40-64,female,majority,20-29y,university,upper class,,0,before 2015,1,1,10238,,sedan,1,0,2
285221,65+,male,majority,30y+,high school,middle class,0.410211833,1,before 2015,1,1,10238,,sedan,1,1,8
410063,16-25,male,majority,0-9y,high school,poverty,,1,before 2015,0,1,10238,10000,sedan,0,0,0
88005,16-25,male,majority,0-9y,university,middle class,0.541280871,0,before 2015,1,1,10238,14000,sports car,0,0,0
534218,40-64,male,majority,20-29y,high school,upper class,0.825912734,1,after 2015,1,1,10238,10000,sedan,2,1,0
274700,26-39,female,majority,0-9y,university,upper class,,1,before 2015,1,1,10238,11000,sedan,0,0,0
529067,26-39,male,majority,10-19y,university,working class,0.432799038,1,before 2015,0,1,10238,13000,sedan,0,0,0
394432,26-39,female,majority,10-19y,none,middle class,0.653134681,0,before 2015,1,0,10238,10000,sedan,0,0,0
611173,65+,female,majority,20-29y,university,upper class,0.658569802,1,before 2015,1,1,10238,12000,sedan,0,0,3
43148,40-64,female,majority,20-29y,none,working class,0.377652118,1,before 2015,0,1,10238,11000,sedan,0,0,2
345779,40-64,female,majority,20-29y,none,middle class,,1,before 2015,1,1,10238,,sedan,2,0,2
287039,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,0,0,10238,13000,sedan,2,0,0
806364,40-64,female,majority,20-29y,university,upper class,0.61142837,1,after 2015,1,1,10238,13000,sedan,2,1,1
302852,40-64,male,majority,20-29y,high school,middle class,0.53000296,0,before 2015,1,1,32765,8000,sedan,9,1,1
460696,16-25,female,majority,0-9y,university,middle class,0.665804448,1,after 2015,0,0,32765,11000,sedan,0,0,0
310939,65+,female,majority,10-19y,high school,upper class,0.676447089,1,after 2015,0,1,10238,11000,sedan,0,0,0
348388,26-39,male,majority,10-19y,university,middle class,0.541867282,0,before 2015,1,0,32765,6000,sedan,3,2,1
120854,26-39,female,majority,10-19y,high school,middle class,0.454391306,1,before 2015,1,1,32765,,sedan,1,2,1
410310,40-64,male,majority,20-29y,high school,working class,0.577339089,1,before 2015,1,1,10238,11000,sedan,2,0,2
472338,40-64,male,majority,20-29y,high school,upper class,0.675429402,1,after 2015,1,1,10238,8000,sedan,1,2,5
256261,26-39,female,majority,10-19y,university,upper class,0.617513039,1,after 2015,0,0,92101,14000,sedan,0,0,0
673825,40-64,male,majority,10-19y,high school,upper class,0.574999454,0,before 2015,0,1,10238,11000,sports car,1,1,1
444425,26-39,female,majority,0-9y,high school,upper class,0.623879058,1,after 2015,1,1,10238,16000,sedan,0,0,0
334093,26-39,male,majority,10-19y,university,upper class,0.795556821,1,before 2015,0,0,32765,17000,sedan,0,0,1
410504,40-64,female,minority,10-19y,high school,middle class,0.592609684,0,before 2015,1,1,10238,13000,sedan,0,0,0
439105,40-64,female,majority,0-9y,university,upper class,0.472029192,1,after 2015,1,1,92101,9000,sedan,0,0,0
81569,65+,female,majority,30y+,high school,upper class,0.628876487,1,before 2015,1,1,32765,7000,sedan,2,1,3
672216,26-39,female,majority,10-19y,high school,poverty,0.496499646,1,before 2015,0,1,32765,11000,sedan,1,0,1
928771,65+,female,majority,30y+,high school,upper class,0.65427162,1,after 2015,1,1,10238,9000,sedan,2,0,1
254028,65+,male,minority,10-19y,university,upper class,0.541117153,0,after 2015,1,1,10238,7000,sedan,2,0,4
5473,40-64,male,majority,20-29y,university,upper class,0.671152631,1,before 2015,1,1,10238,13000,sedan,2,1,2
810285,26-39,male,majority,10-19y,university,working class,,1,before 2015,0,1,10238,,sedan,0,1,1
66960,26-39,female,majority,10-19y,none,middle class,0.583626476,1,before 2015,0,1,10238,11000,sedan,0,0,1
